COURSEID,TITLE,SESSION,DAY,START_TIME,END_TIME,LOCATION,INSTRUCTOR
MOR-431,"Interpersonal Competence and Development",001,W,16:00,17:50,ACC,"Johanna Tolan"
MOR-451,"Mastering Decision Making",001,M,10:00,11:50,JFF,"Cheryl Wakslak"
MOR-451,"Mastering Decision Making",001,W,10:00,11:50,JFF,"Cheryl Wakslak"
MOR-462,"Management Consulting",001,T,14:00,15:50,JFF,"Michael Mische"
MOR-462,"Management Consulting",001,H,14:00,15:50,JFF,"Michael Mische"
MOR-462,"Management Consulting",001,M,16:00,17:50,JFF,"Michael Mische"
MOR-462,"Management Consulting",001,W,16:00,17:50,JFF,"Michael Mische"
MOR-466,"Business and Environmental Sustainability",001,M,12:00,13:50,JFF,"Paul Adler"
MOR-466,"Business and Environmental Sustainability",001,W,12:00,13:50,JFF,"Paul Adler"
MOR-469,"Negotiation and Persuasion",001,T,12:00,13:50,JFF,"Michael Coombs"
MOR-469,"Negotiation and Persuasion",001,H,12:00,13:50,JFF,"Michael Coombs"
MOR-473,"Designing and Leading Teams",001,T,16:00,17:50,JFF,"Michael Mische"
MOR-473,"Designing and Leading Teams",001,H,16:00,17:50,JFF,"Michael Mische"
MOR-476,"The Art of Leadership - Leading on a Global Stage",001,F,14:00,14:50,JFF,"Steven Lamy"
MOR-478,"The Art of Leadership - Practical Leadership",001,F,16:00,16:50,JFF,"Katharine Harrington"
MOR-479,"The Business of Sports",001,T,14:00,15:50,JFF,"David Carter"
MOR-479,"The Business of Sports",001,H,14:00,15:50,JFF,"David Carter"
MOR-492,"Global Strategy",001,M,14:00,15:50,JFF,"Christine El Haddad"
MOR-492,"Global Strategy",001,W,14:00,15:50,JFF,"Christine El Haddad"
MOR-499,"Special Topics",001,M,16:00,17:50,JFF,"Courtney Brunious"
MOR-499,"Special Topics",001,W,16:00,17:50,JFF,"Courtney Brunious"
MOR-543,"Leading with Mindfulness and Compassion",411,M,17:00,18:20,JFF,"Courtney Brunious"
MOR-543,"Leading with Mindfulness and Compassion",411,W,17:00,18:20,JFF,"Courtney Brunious"
MOR-543,"Leading with Mindfulness and Compassion",415,M,17:00,18:20,JFF,"Courtney Brunious"
MOR-543,"Leading with Mindfulness and Compassion",415,W,17:00,18:20,JFF,"Courtney Brunious"
MOR-547,"Mergers and Acquisitions: Integration and Organization",415,M,18:30,21:30,ACC,"Gregory Nahass"
MOR-548,"Competitive Advantage Through People",033,H,18:30,21:30,JKP,"John Boudreau"
MOR-551,"Human Capital Performance and Motivation",033,H,15:30,18:20,JKP,"Alan Nelson"
MOR-555,"Designing High Performance Organizations",033,M,18:30,21:30,JFF,"Kenneth Perlman"
MOR-557,"Strategy and Organization Consulting",033,M,14:00,15:20,JKP,"Michael Mische"
MOR-557,"Strategy and Organization Consulting",033,W,14:00,15:20,JKP,"Michael Mische"
MOR-564,"Strategic Innovation: Creating New Markets",033,M,15:30,18:20,JKP,"Violina Rindova"
MOR-566,"Environmental Sustainability and Competitive Advantage",033,W,15:30,18:20,JKP,"Paul Adler"
MOR-569,"Negotiation and Deal-Making",033,H,09:30,10:50,JKP,"Michael Coombs"
MOR-569,"Negotiation and Deal-Making",033,T,18:30,21:30,JKP,"Michael Coombs"
MOR-570,"Leading Effective Teams",033,M,17:00,18:20,JKP,"Chris Bresnahan"
MOR-570,"Leading Effective Teams",033,W,17:00,18:20,JKP,"Chris Bresnahan"
MOR-571,"Leadership and Executive Development",033,T,18:30,21:30,JKP,"Chris Bresnahan"
MOR-579,"The Business of Sports Entertainment",033,H,18:30,21:30,JKP,"David Carter"
MOR-588,"Corporate Strategy and Competitive Dynamics",415,H,18:30,21:30,JFF,"Arvind Bhambri"
MOR-598,"Special Topics",033,T,14:00,15:20,HOH,"Michael McGrath"
MOR-599,"Special Topics",033,T,15:30,18:20,JKP,"Shaun Harper"
MOR-602,"Seminar in Organization Theory",033,F,14:00,16:50,HOH,"Lori Yue"
MOR-605,"Research Methods in Organizational Behavior",033,M,13:00,15:50,HOH,"Leigh Tost"
CLAS-349,"Ancient Empires",001,T,11:00,12:20,VKC,"Christelle Fischer-Bovet"
CLAS-349,"Ancient Empires",001,H,11:00,12:20,VKC,"Christelle Fischer-Bovet"
COLT-102,"On Location: The Place of Literature in Global Cultures",001,T,11:00,12:20,THH,"Michael Du Plessis"
COLT-102,"On Location: The Place of Literature in Global Cultures",001,H,11:00,12:20,THH,"Michael Du Plessis"
COLT-102,"On Location: The Place of Literature in Global Cultures",001,F,11:00,11:50,VKC,"Sylvie Lydon"
REL-134,"Introduction to Buddhism",001,T,14:00,15:20,ZHS,"Lori Meeks"
REL-134,"Introduction to Buddhism",001,H,14:00,15:20,ZHS,"Lori Meeks"
REL-134,"Introduction to Buddhism",001,M,13:00,13:50,KAP,"Xuejing Sun"
REL-134,"Introduction to Buddhism",001,F,13:00,13:50,THH,"Brooke McCallum"
HIST-106,"Chinese Lives: An Introduction to Chinese History",001,W,14:00,15:50,"WPH B","Joshua Goldstein"
HIST-106,"Chinese Lives: An Introduction to Chinese History",001,F,14:00,15:50,"WPH B","Joshua Goldstein"
HIST-106,"Chinese Lives: An Introduction to Chinese History",001,M,11:00,11:50,THH,"Jillian Barndt"
HIST-185,"Introduction to Armenian Studies and Armenian History",001,T,15:30,16:50,THH,"Richard Antaramian"
HIST-185,"Introduction to Armenian Studies and Armenian History",001,H,15:30,16:50,THH,"Richard Antaramian"
HIST-201,"Approaches to History",001,T,14:00,15:20,VKC,"Deborah Harkness"
HIST-201,"Approaches to History",001,H,14:00,15:20,VKC,"Deborah Harkness"
HIST-220,"Murder on Trial in America",001,T,11:00,12:20,THH,"Karen Halttunen"
HIST-220,"Murder on Trial in America",001,H,11:00,12:20,THH,"Karen Halttunen"
HIST-220,"Murder on Trial in America",001,F,09:00,09:50,THH,"Yesenia Hunter"
HIST-225,"Film, Power, and American History",001,M,10:00,11:50,THH,"Steve Ross"
HIST-225,"Film, Power, and American History",001,W,10:00,11:50,THH,"Steve Ross"
HIST-225,"Film, Power, and American History",001,F,12:00,12:50,THH,"Haven Perez"
HIST-235,"War and the American Experience",001,M,17:00,18:20,THH,"Philip Ethington"
HIST-235,"War and the American Experience",001,W,17:00,18:20,THH,"Philip Ethington"
HIST-235,"War and the American Experience",001,F,12:00,12:50,VKC,"Daniel Wallace"
HIST-240,"History of California",001,M,16:00,17:50,MRF,"William Deverell"
HIST-240,"History of California",001,W,16:00,17:50,MRF,"William Deverell"
HIST-240,"History of California",001,F,13:00,13:50,VKC,"Jordan Keagle"
HIST-260,"Dramatizations of Korean History",001,T,15:30,16:50,THH,"Kyung Moon Hwang"
HIST-260,"Dramatizations of Korean History",001,H,15:30,16:50,THH,"Kyung Moon Hwang"
HIST-265,"Racism, Sexism, and the Law",001,T,09:30,10:50,VKC,"Elizabeth Logan"
HIST-265,"Racism, Sexism, and the Law",001,H,09:30,10:50,VKC,"Elizabeth Logan"
HIST-265,"Racism, Sexism, and the Law",001,M,11:00,11:50,VKC,"Carlos Parra"
HIST-278,"Ottomans and Empire: Anatolia, the Middle East, and the Medi",001,T,12:30,13:50,WPH,"Richard Antaramian"
HIST-278,"Ottomans and Empire: Anatolia, the Middle East, and the Medi",001,H,12:30,13:50,WPH,"Richard Antaramian"
HIST-316,"The Renaissance",001,T,11:00,12:20,THH,"Jacob Soll"
HIST-316,"The Renaissance",001,H,11:00,12:20,THH,"Jacob Soll"
HIST-322,"Anti-Semitism, Racism and Other Hatreds",001,T,11:00,12:20,VKC,"Sharon Gillerman"
HIST-322,"Anti-Semitism, Racism and Other Hatreds",001,H,11:00,12:20,VKC,"Sharon Gillerman"
HIST-325,"Early Modern Britain",001,M,14:00,15:20,THH,"Karin Amundsen"
HIST-325,"Early Modern Britain",001,W,14:00,15:20,THH,"Karin Amundsen"
HIST-355,"The African-American Experience",001,T,12:30,13:50,VKC,"Francille Wilson"
HIST-355,"The African-American Experience",001,H,12:30,13:50,VKC,"Francille Wilson"
HIST-358,"U.S. Gay and Lesbian History",001,T,09:30,10:50,VKC,"Alice Echols"
HIST-358,"U.S. Gay and Lesbian History",001,H,09:30,10:50,VKC,"Alice Echols"
HIST-361,"20th Century U.S. History",001,M,10:00,10:50,THH,"Philip Ethington"
HIST-361,"20th Century U.S. History",001,W,10:00,10:50,THH,"Philip Ethington"
HIST-361,"20th Century U.S. History",001,F,10:00,10:50,THH,"Philip Ethington"
HIST-367,"Gender and Empire",001,T,14:00,15:20,VKC,"Ketaki Pant"
HIST-367,"Gender and Empire",001,H,14:00,15:20,VKC,"Ketaki Pant"
HIST-372,"Modern Latin America",001,T,12:30,13:50,VKC,"Marjorie Becker"
HIST-372,"Modern Latin America",001,H,12:30,13:50,VKC,"Marjorie Becker"
HIST-373,"History of the Mexican American",001,T,12:30,13:50,KAP,"Jorge Leal"
HIST-373,"History of the Mexican American",001,H,12:30,13:50,KAP,"Jorge Leal"
HIST-377,"Law and Society in Premodern China and Japan",001,T,11:00,12:20,VKC,"Joan Piggott"
HIST-377,"Law and Society in Premodern China and Japan",001,H,11:00,12:20,VKC,"Joan Piggott"
HIST-383,"The Modern Middle East",001,T,09:30,10:50,THH,"Ramzi Rouighi"
HIST-383,"The Modern Middle East",001,H,09:30,10:50,THH,"Ramzi Rouighi"
HIST-389,"Modern Iran",001,T,14:00,15:20,THH,"Hani Khafipour"
HIST-389,"Modern Iran",001,H,14:00,15:20,THH,"Hani Khafipour"
HIST-394,"The Great Muslim Empires of the Near East and India",001,T,12:30,13:50,ZHS,"Hani Khafipour"
HIST-394,"The Great Muslim Empires of the Near East and India",001,H,12:30,13:50,ZHS,"Hani Khafipour"
HIST-395,"Sex and the City: Constructing Gender in London, 1700-1900",660,W,14:00,15:20,THH,"Lindsay O'Neill"
HIST-402,"Cultural Heritage, Religion, and Politics in the Middle East",001,T,14:00,16:50,GFS,"Mostafa Hussein"
HIST-404,"Seminar in Korean History",001,M,16:00,18:50,THH,"Kyung Moon Hwang"
HIST-438,"Seminar in Pre-Modern Japanese History",001,W,14:00,16:50,"SOS B","Sachiko Kawai"
HIST-462,"20th Century American Thought",001,T,14:00,16:50,"VPD LL","Richard Fox"
HIST-465,"America in the Cold War World, 1945-1991",001,M,14:00,16:50,THH,"Peter Westwick"
HIST-498,"Seminar on Selected Historical Topics",001,M,14:00,16:50,THH,"Jeremy Mikecz"
HIST-498,"Seminar on Selected Historical Topics",001,H,16:00,18:50,THH,"Joan Piggott"
HIST-498,"Seminar on Selected Historical Topics",001,T,14:00,16:50,VKC,"Edgardo Perez Morales"
HIST-515,"Studies in Modern European History: Europe&apos;s 20th Century",001,T,14:00,16:50,VKC,"Paul Lerner"
HIST-536,"Studies in Chinese History",001,T,14:00,16:50,VKC,"Joshua Goldstein"
HIST-568,"Historical Scholarship on 20th and 21st Century America",001,H,14:00,16:50,WPH,"Alice Echols"
HIST-680,"Seminar in 20th Century United States History",001,W,14:00,16:50,THH,"Steve Ross"
PJMT-500,"Principles of Project Management",988,T,17:30,19:00,ONLINE,"Michael Fanning"
PJMT-500,"Principles of Project Management",988,W,17:30,19:00,ONLINE,"Bahadir Inozu"
PJMT-505,"Requirements Elicitation and Business Analysis",988,H,17:30,19:00,ONLINE,"Craig Marek"
PJMT-505,"Requirements Elicitation and Business Analysis",981,W,17:30,19:00,ONLINE,"Douglas Brown"
PJMT-505,"Requirements Elicitation and Business Analysis",981,T,17:30,19:00,ONLINE,"Michael Fanning"
PJMT-510,"Schedule Management",988,W,17:30,19:00,ONLINE,"Dani Beckman"
PJMT-510,"Schedule Management",988,T,17:30,19:00,ONLINE,"Michael Faia"
PJMT-510,"Schedule Management",981,W,17:30,19:00,ONLINE,"James Deiner"
PJMT-515,"Cost Estimation and Forecasting",981,H,17:30,19:00,ONLINE,"Michael Spead"
PJMT-520,"Risk Management",988,H,17:30,19:00,ONLINE,"Timothy Stanton"
PJMT-525,"Agile Project Management Methodologies",988,W,17:30,19:00,ONLINE,"Cheryl Coleman"
PJMT-525,"Agile Project Management Methodologies",981,W,17:30,19:00,ONLINE,"Cheryl Coleman"
PJMT-530,"Quality and Process Improvement",981,T,17:30,19:00,ONLINE,"Steve Kao"
PJMT-535,"Specialized Project Management",981,W,17:30,19:00,ONLINE,"Timothy Stanton"
PJMT-540,"Organizational Change Management and Business Relationships",988,W,17:30,19:00,ONLINE,"Victoria Beltran"
PJMT-545,"Program Management",988,H,17:30,19:00,ONLINE,"Ralph Garcia"
PJMT-550,"Portfolio Management",981,W,17:30,19:00,ONLINE,"Jennifer Baker"
PJMT-555,"Project Management Capstone",981,H,17:30,19:00,ONLINE,"Kaali Dass"
FBE-206,"The Power of Personal Finance",001,H,16:00,17:50,JFF,"Nimfa Bemis"
FBE-206,"The Power of Personal Finance",001,T,16:00,17:50,JFF,"Nimfa Bemis"
FBE-324,"The Financial System",001,M,16:00,17:50,ACC,"Fatemeh Nazarian"
FBE-324,"The Financial System",001,W,16:00,17:50,ACC,"Fatemeh Nazarian"
FBE-391,"Real Estate Finance and Investment",001,T,10:00,11:50,JFF,"Bob Bridges"
FBE-391,"Real Estate Finance and Investment",001,H,10:00,11:50,JFF,"Bob Bridges"
FBE-400,"Introduction to Real Estate Finance and Development",001,M,14:00,15:50,JFF,"Larry Harris"
FBE-400,"Introduction to Real Estate Finance and Development",001,W,14:00,15:50,JFF,"Larry Harris"
FBE-403,"Introduction to the Legal Environment of Business",001,M,10:00,11:50,"JFF LL","Kevin Fields"
FBE-403,"Introduction to the Legal Environment of Business",001,W,10:00,11:50,"JFF LL","Kevin Fields"
FBE-421,"Financial Analysis and Valuation",001,M,12:00,13:50,"JFF LL","Lloyd Levitin"
FBE-421,"Financial Analysis and Valuation",001,W,12:00,13:50,"JFF LL","Lloyd Levitin"
FBE-421,"Financial Analysis and Valuation",001,T,12:00,13:50,HOH,"Julia Plotts"
FBE-421,"Financial Analysis and Valuation",001,H,12:00,13:50,HOH,"Julia Plotts"
FBE-427,"Real Estate Law",001,M,16:00,17:50,"JFF LL","Kevin Fields"
FBE-427,"Real Estate Law",001,W,16:00,17:50,"JFF LL","Kevin Fields"
FBE-429,"International Business Law",001,T,14:00,15:50,ACC,"Kerry Fields"
FBE-429,"International Business Law",001,H,14:00,15:50,ACC,"Kerry Fields"
FBE-432,"Corporate Financial Strategy",001,M,10:00,11:50,JFF,"Arthur Korteweg"
FBE-432,"Corporate Financial Strategy",001,W,10:00,11:50,JFF,"Arthur Korteweg"
FBE-435,"Applied Finance in Fixed Income Securities",001,T,14:00,15:50,BRI,"Mick Swartz"
FBE-435,"Applied Finance in Fixed Income Securities",001,H,14:00,15:50,BRI,"Mick Swartz"
FBE-440,"Trading and Exchanges",001,M,12:00,13:50,ACC,"Larry Harris"
FBE-440,"Trading and Exchanges",001,W,12:00,13:50,ACC,"Larry Harris"
FBE-441,Investments,001,M,10:00,11:50,HOH,"Roberto Robatto"
FBE-441,Investments,001,W,10:00,11:50,HOH,"Roberto Robatto"
FBE-443,"Introduction to Forecasting and Risk Analysis",001,T,14:00,15:50,JFF,"Mohammad Safarzadeh"
FBE-443,"Introduction to Forecasting and Risk Analysis",001,H,14:00,15:50,JFF,"Mohammad Safarzadeh"
FBE-453B,"Advanced Practicum in Investment Management",001,W,14:00,17:50,BRI,"Scott Abrams"
FBE-458,"Law, Finance and Ethics",001,M,14:00,15:50,"JFF LL","Kevin Fields"
FBE-458,"Law, Finance and Ethics",001,W,14:00,15:50,"JFF LL","Kevin Fields"
FBE-459,"Financial Derivatives",001,T,16:00,17:50,ACC,"Mick Swartz"
FBE-459,"Financial Derivatives",001,H,16:00,17:50,ACC,"Mick Swartz"
FBE-460,"Mergers, Acquisitions and Restructuring",001,M,16:00,17:50,JFF,"Gerard Hoberg"
FBE-460,"Mergers, Acquisitions and Restructuring",001,W,16:00,17:50,JFF,"Gerard Hoberg"
FBE-462,"International Trade, Finance and Commercial Policy",001,T,16:00,17:50,JFF,"Mohammad Safarzadeh"
FBE-462,"International Trade, Finance and Commercial Policy",001,H,16:00,17:50,JFF,"Mohammad Safarzadeh"
FBE-465,"Real Estate Analysis and Computer Modeling",431,W,18:00,21:50,BRIA,"Stephen Silk"
FBE-466,"Management of Real Estate Development: Feasibility Studies",001,M,14:00,15:50,ACC,"Bob Bridges"
FBE-466,"Management of Real Estate Development: Feasibility Studies",001,W,14:00,15:50,ACC,"Bob Bridges"
FBE-470,"Advanced Real Estate Analysis",001,T,14:00,15:50,JFF,"Bob Bridges"
FBE-470,"Advanced Real Estate Analysis",001,H,14:00,15:50,JFF,"Bob Bridges"
FBE-501,"Investment Banking Fundamentals",411,H,18:30,21:30,JKP,"Colin Campbell"
FBE-524,"Money and Capital Markets",033,M,08:00,09:20,JKP,"Fatemeh Nazarian"
FBE-524,"Money and Capital Markets",033,W,08:00,09:20,JKP,"Fatemeh Nazarian"
FBE-526,"Macroeconomic Analysis for Business",033,M,09:30,10:50,JKP,"Fatemeh Nazarian"
FBE-526,"Macroeconomic Analysis for Business",033,W,09:30,10:50,JKP,"Fatemeh Nazarian"
FBE-527,"Entrepreneurial Finance: Financial Management for Developing Firms",033,M,12:30,13:50,JKP,"Arthur Korteweg"
FBE-527,"Entrepreneurial Finance: Financial Management for Developing Firms",033,W,12:30,13:50,JKP,"Arthur Korteweg"
FBE-529,"Financial Analysis and Valuation",033,H,15:30,16:50,JKP,"Scott Abrams"
FBE-529,"Financial Analysis and Valuation",033,T,18:30,21:30,JKP,"Lloyd Levitin"
FBE-529,"Financial Analysis and Valuation",372,T,18:30,21:30,TBA,"Lloyd Levitin"
FBE-532,"Corporate Financial Strategy",033,W,18:30,21:30,JFF,"Lloyd Levitin"
FBE-535,"Applied Finance in Fixed Income Securities",033,M,15:30,16:50,JKP,"Scott Joslin"
FBE-535,"Applied Finance in Fixed Income Securities",033,W,15:30,16:50,JKP,"Scott Joslin"
FBE-543,"Forecasting and Risk Analysis",033,M,15:30,16:50,JKP,"Mohammad Safarzadeh"
FBE-543,"Forecasting and Risk Analysis",033,W,15:30,16:50,JKP,"Mohammad Safarzadeh"
FBE-553B,"Applied Portfolio Management",033,M,14:00,16:50,BRI,"Scott Abrams"
FBE-554,"Trading and Exchanges",033,M,09:30,10:50,JKP,"Larry Harris"
FBE-554,"Trading and Exchanges",033,W,09:30,10:50,JKP,"Larry Harris"
FBE-555,"Investment Analysis and Portfolio Management",033,W,18:30,21:30,OHE,"Mick Swartz"
FBE-555,"Investment Analysis and Portfolio Management",378,W,18:30,21:30,OHE,"Mick Swartz"
FBE-557,"Business Law and Ethics",033,T,11:00,12:20,JKP,"Kerry Fields"
FBE-557,"Business Law and Ethics",033,H,11:00,12:20,JKP,"Kerry Fields"
FBE-558,"Law for Structuring, Financing, and Managing Businesses",033,T,09:30,10:50,JKP,"Kerry Fields"
FBE-558,"Law for Structuring, Financing, and Managing Businesses",033,H,09:30,10:50,JKP,"Kerry Fields"
FBE-559,"Management of Financial Risk",033,M,17:00,18:20,JKP,"Scott Joslin"
FBE-559,"Management of Financial Risk",033,W,17:00,18:20,JKP,"Scott Joslin"
FBE-560,"Mergers and Acquisitions",033,W,14:00,15:20,JKP,"Gerard Hoberg"
FBE-560,"Mergers and Acquisitions",033,M,18:30,21:30,JKP,"Gerard Hoberg"
FBE-565,"Economics of Urban Land Use: Feasibility Studies",033,M,17:00,18:20,BRI,"Robert Tarnofsky"
FBE-565,"Economics of Urban Land Use: Feasibility Studies",033,W,17:00,18:20,BRI,"Robert Tarnofsky"
FBE-570,"Advanced Topics in Real Estate Finance",033,M,18:30,21:30,ACC,"Bob Bridges"
FBE-571,"Introduction to Financial Analysis: Practicum",033,S,09:00,11:50,JFF,"Jim Cunningham"
FBE-572,"Intermediate Financial Analysis: Practicum",033,S,09:00,11:50,JFF,"Jim Cunningham"
FBE-573,"Advanced Financial Analysis: Practicum",033,S,09:00,11:50,JFF,"Jim Cunningham"
FBE-588,"Advanced Real Estate Law",033,M,12:30,13:50,JKP,"Kevin Fields"
FBE-588,"Advanced Real Estate Law",033,W,12:30,13:50,JKP,"Kevin Fields"
FBE-591,"Real Estate Finance and Investment",033,W,18:30,21:30,JKP,"John Ayoob"
FBE-599,"Special Topics",033,T,14:00,15:20,JKP,"Mark Griffiths"
FBE-599,"Special Topics",033,H,14:00,15:20,JKP,"Mark Griffiths"
FBE-599,"Special Topics",415,T,17:00,18:20,JKP,"Mark Sprague"
FBE-599,"Special Topics",415,H,17:00,18:20,JKP,"Mark Sprague"
FBE-630,"Fundamentals of Corporate Finance",415,W,13:00,15:50,HOH,"John Matsusaka"
FBE-631B,"Advanced Corporate Finance",411,M,09:00,12:00,HOH,"Gordon Phillips"
FBE-633,"Fundamentals of Asset Pricing",411,W,13:00,15:50,HOH,"Wayne Ferson"
FBE-670,"Selected Topics in Finance Research",415,M,13:00,15:50,HOH,"Mete Kilic"
HP-200,"Introduction to Health Promotion and Disease Prevention",001,T,09:30,10:50,LVL,"Richard Watanabe"
HP-200,"Introduction to Health Promotion and Disease Prevention",001,H,09:30,10:50,LVL,"Richard Watanabe"
HP-290,"Introduction to Research Apprenticeship",001,F,13:00,14:50,THH,"David Glasgow"
HP-300,"Theoretical Principles of Health Behavior",001,T,11:00,12:20,VKC,"David Black"
HP-300,"Theoretical Principles of Health Behavior",001,H,11:00,12:20,VKC,"David Black"
HP-320,"Biological and Behavioral Basis of Disease",001,M,12:00,13:50,"SOS B","Ashley Bennett"
HP-320,"Biological and Behavioral Basis of Disease",001,W,12:00,13:50,"SOS B","Ashley Bennett"
HP-340,"Health Behavior Statistical Methods",001,T,15:30,16:50,ZHS,"Farzana Choudhury"
HP-340,"Health Behavior Statistical Methods",001,H,15:30,16:50,ZHS,"Farzana Choudhury"
HP-350,"Health Behavior Research Methods",001,T,09:30,10:50,THH,"Roksana Karim"
HP-350,"Health Behavior Research Methods",001,H,09:30,10:50,THH,"Roksana Karim"
HP-365,"Culture, Lifestyle, and Health",001,M,14:00,15:20,THH,"Sabrina Smiley"
HP-365,"Culture, Lifestyle, and Health",001,W,14:00,15:20,THH,"Sabrina Smiley"
HP-401,"Cultural Competence in Medicine",001,M,10:00,11:50,THH,"Sabrina Smiley"
HP-401,"Cultural Competence in Medicine",001,W,10:00,11:50,THH,"Sabrina Smiley"
HP-402,"Maternal and Child Health",001,T,17:00,20:20,VKC,"Leslie Clark"
HP-405,"Sexually Transmitted Diseases: A Global Public Health Priority",001,H,18:00,21:20,VKC,"Panayiota Courelli"
HP-409,"Environmental Impacts on the Brain",001,M,10:00,11:50,VKC,"Megan Herting"
HP-409,"Environmental Impacts on the Brain",001,W,10:00,11:50,VKC,"Megan Herting"
HP-410,"Issues in Prevention and Cessation of Drug Abuse",001,T,12:30,13:50,VKC,"Steven Sussman"
